id,claim_type,policy_category,city,city_region,estimated_amount_pkr,description_length,days_incident_to_submit,amount_to_premium_ratio,user_claims_7d,user_claims_30d,user_rejected_claims,status,high_risk
1044,home,pet,multan,punjab,12031,45,18,0.5322,0,5,0,submitted,1
1045,life,home,islamabad,islamabad,45269,56,10,4.7387,0,2,0,approved,0
1046,pet,home,peshawar,kpk,60477,56,2,8.5577,2,7,0,submitted,1
1047,accident,pet,quetta,balochistan,17029,64,40,0.8482,1,1,0,submitted,1
1048,auto,life,abbottabad,kpk,5178,58,15,0.2388,1,3,3,submitted,0
1049,damage,pet,sukkur,sindh,19972,61,11,1.5017,4,5,0,approved,1
1050,pet_care,auto,lahore,punjab,11483,61,14,0.693,0,5,0,submitted,0
1051,auto,pet,mardan,kpk,31519,64,23,1.9312,0,3,0,rejected,1
1052,medical,others,multan,punjab,72339,61,29,3.131,0,2,0,rejected,1
1053,pet,pet,gujranwala,punjab,30653,56,21,1.3976,1,5,0,submitted,1
1054,medical,pet,peshawar,kpk,121608,61,41,5.2067,1,7,0,submitted,1
1055,medical,auto,quetta,balochistan,69928,45,2,4.008,1,1,0,approved,0
1056,theft,life,sialkot,punjab,26420,64,39,3.2409,1,7,0,in_review,1
1057,pet_care,life,faisalabad,punjab,20135,61,39,1.0113,0,4,0,in_review,1
1058,medical,home,abbottabad,kpk,33515,64,1,5.3156,3,7,0,submitted,1
1059,life,others,sialkot,punjab,21829,45,9,1.7279,4,10,3,rejected,1
1060,home,life,mardan,kpk,35545,61,37,8.419,4,6,1,rejected,1
1061,pet,home,hyderabad,sindh,20299,61,28,1.7004,0,2,1,submitted,0
1062,home,others,lahore,punjab,24820,61,30,4.2934,0,5,0,submitted,0
1063,pet,pet,karachi,sindh,77327,44,31,3.1337,0,3,2,approved,1
1064,home,others,faisalabad,punjab,28822,45,15,12.7927,2,2,1,in_review,0
1065,other,home,rawalpindi,punjab,164996,64,29,8.0115,1,1,0,approved,0
1066,medical,home,rawalpindi,punjab,52625,53,27,11.6841,0,5,0,in_review,0
1067,medical,pet,islamabad,islamabad,68668,56,45,8.6212,0,5,0,approved,1
1068,pet,home,faisalabad,punjab,98101,53,34,13.5088,1,6,1,rejected,1
1069,home,auto,rawalpindi,punjab,60620,61,38,4.2004,0,2,0,in_review,1
1070,medical,others,lahore,punjab,244123,56,18,10.6339,0,0,0,approved,0
1071,auto,home,abbottabad,kpk,53921,45,23,2.1599,1,6,1,submitted,0
1072,life,life,hyderabad,sindh,65670,53,12,5.792,1,1,0,submitted,0
1073,life,life,quetta,balochistan,20814,56,28,1.4147,0,6,0,approved,0
1074,home,pet,islamabad,islamabad,15468,56,27,0.6963,0,1,0,approved,0
1075,damage,life,sialkot,punjab,10773,44,19,1.35,0,3,0,submitted,0
1076,damage,pet,abbottabad,kpk,28191,58,20,8.1524,1,2,0,submitted,0
1077,auto,pet,lahore,punjab,49364,61,19,4.2585,1,5,0,in_review,0
1078,home,auto,sialkot,punjab,31566,64,13,1.5764,1,7,2,submitted,0
1079,pet,life,peshawar,kpk,127927,53,45,10.3601,2,3,0,submitted,1
1080,home,others,faisalabad,punjab,101346,58,5,7.1943,0,5,0,submitted,0
1081,medical,life,mardan,kpk,14096,53,30,2.278,0,0,0,submitted,0
1082,pet_care,life,hyderabad,sindh,51475,53,41,4.3645,3,7,0,in_review,1
1083,medical,others,quetta,balochistan,7296,64,27,0.4049,0,1,0,approved,1
1084,auto,home,sialkot,punjab,31786,58,10,1.8994,1,1,2,submitted,0
1085,other,pet,gujranwala,punjab,44230,45,1,6.4692,0,2,0,in_review,0
1086,auto,others,lahore,punjab,31253,64,11,1.4137,1,7,0,in_review,0
1087,other,home,sukkur,sindh,120722,45,31,36.2529,3,4,0,rejected,1
1088,medical,home,quetta,balochistan,109299,64,26,8.2143,1,4,0,approved,0
1089,auto,auto,sukkur,sindh,87560,44,7,19.7608,0,0,0,approved,1
1090,medical,pet,lahore,punjab,20631,56,9,7.1586,0,2,0,submitted,1
1091,pet_care,pet,lahore,punjab,64004,64,4,2.7303,0,0,0,submitted,1
1092,theft,others,sialkot,punjab,75832,56,13,4.1705,0,5,1,in_review,0
1093,home,others,karachi,sindh,297425,64,16,44.1414,0,2,0,in_review,0
1094,life,others,abbottabad,kpk,37446,45,11,1.5924,0,6,0,rejected,1
1095,other,life,islamabad,islamabad,389633,64,19,16.1667,0,5,0,in_review,0
1096,accident,life,lahore,punjab,28119,56,25,3.2731,3,6,0,in_review,1
1097,medical,home,peshawar,kpk,131838,64,17,26.294,0,3,1,rejected,1
1098,home,auto,abbottabad,kpk,27647,64,41,3.5669,0,0,2,in_review,1
1099,life,auto,faisalabad,punjab,118813,58,1,5.3129,0,0,0,rejected,1
1100,other,others,gujranwala,punjab,17515,64,24,1.6924,0,3,1,submitted,0
1101,accident,others,lahore,punjab,22673,53,30,0.9851,2,2,0,rejected,1
1102,life,home,abbottabad,kpk,5000,53,31,1.6978,1,6,0,in_review,1
1103,home,pet,islamabad,islamabad,40532,56,23,2.3868,0,5,0,rejected,1
1104,home,pet,sialkot,punjab,6891,61,31,0.6218,0,3,0,in_review,1
1105,home,life,abbottabad,kpk,30792,56,43,1.8342,2,4,0,rejected,1
1106,pet,auto,islamabad,islamabad,8262,61,5,0.407,2,6,0,approved,0
1107,pet_care,others,abbottabad,kpk,117156,58,21,16.989,0,5,1,in_review,0
1108,auto,others,abbottabad,kpk,18611,45,26,1.295,0,5,0,rejected,1
1109,pet,home,hyderabad,sindh,10688,53,19,1.7156,0,0,2,rejected,0
1110,accident,life,faisalabad,punjab,5000,45,4,0.6035,0,0,0,in_review,0
1111,accident,others,gujranwala,punjab,29174,58,27,2.2892,1,5,0,submitted,0
1112,life,life,sialkot,punjab,17742,45,24,7.0489,0,4,0,in_review,0
1113,life,home,karachi,sindh,15474,45,5,5.5923,0,6,1,approved,0
1114,home,auto,peshawar,kpk,12814,58,45,0.7593,0,3,0,rejected,1
1115,accident,others,hyderabad,sindh,36532,61,44,9.7056,2,6,0,approved,1
1116,theft,others,hyderabad,sindh,87461,64,10,12.1507,0,2,0,rejected,1
1117,theft,auto,hyderabad,sindh,19294,56,41,1.1068,1,1,0,rejected,1
1118,other,pet,multan,punjab,27295,45,7,1.0966,0,1,1,approved,0
1119,home,pet,lahore,punjab,41231,45,40,1.6684,0,0,0,submitted,0
1120,theft,life,abbottabad,kpk,33540,56,15,2.5373,0,1,0,rejected,1
1121,life,others,sialkot,punjab,24535,56,42,1.2415,1,1,0,rejected,1
1122,pet_care,auto,mardan,kpk,27760,64,32,1.1338,0,5,0,approved,1
1123,damage,life,multan,punjab,64423,58,30,3.7366,0,0,0,approved,0
1124,damage,others,rawalpindi,punjab,5000,56,4,1.3412,0,6,0,in_review,0
1125,pet_care,pet,lahore,punjab,12853,64,25,0.8212,0,5,2,submitted,0
1126,medical,auto,hyderabad,sindh,149447,56,26,6.9035,0,4,0,approved,0
1127,accident,pet,faisalabad,punjab,7894,44,23,0.3966,0,3,0,in_review,0
1128,pet,others,sialkot,punjab,102242,61,31,8.8162,1,7,0,rejected,1
1129,theft,pet,sialkot,punjab,38995,44,16,2.0571,3,9,0,rejected,1
1130,home,auto,peshawar,kpk,25921,61,21,3.3373,0,4,0,rejected,1
1131,damage,life,multan,punjab,98636,64,35,4.1073,0,3,0,rejected,1
1132,pet_care,auto,multan,punjab,9062,64,31,0.4295,0,3,1,submitted,1
1133,damage,life,peshawar,kpk,43413,61,36,11.2469,0,0,3,submitted,1
1134,life,pet,karachi,sindh,17720,64,23,1.5067,0,0,0,in_review,0
1135,theft,pet,multan,punjab,146375,45,0,52.1278,0,4,1,in_review,0
1136,medical,auto,peshawar,kpk,42137,64,35,1.9801,2,3,0,in_review,1
1137,damage,pet,multan,punjab,35473,53,26,1.8428,0,4,0,rejected,1
1138,pet_care,home,lahore,punjab,57982,61,38,6.2186,0,1,0,approved,1
1139,life,pet,rawalpindi,punjab,9012,64,27,0.6392,0,3,0,submitted,0
1140,other,auto,sialkot,punjab,79794,61,44,12.7978,0,3,0,in_review,1
1141,pet_care,auto,mardan,kpk,97867,64,30,8.8776,1,5,0,approved,0
1142,accident,pet,peshawar,kpk,29102,58,27,2.2718,2,2,0,in_review,0
1143,home,life,hyderabad,sindh,63479,64,12,9.5028,4,6,0,rejected,1
1144,damage,home,peshawar,kpk,40489,44,33,1.6673,0,2,0,submitted,1
1145,damage,auto,karachi,sindh,165125,56,36,14.1012,0,3,2,rejected,1
1146,medical,others,mardan,kpk,65939,58,7,16.3864,1,3,1,rejected,1
1147,damage,auto,quetta,balochistan,26229,64,17,14.6859,0,0,0,rejected,0
1148,damage,auto,multan,punjab,121925,58,17,5.6831,0,1,1,rejected,1
1149,other,home,faisalabad,punjab,16503,58,33,1.1901,1,4,0,submitted,1
1150,life,others,sialkot,punjab,75861,44,25,3.5547,0,3,0,submitted,0
1151,accident,auto,faisalabad,punjab,28033,64,1,1.3252,0,6,0,submitted,0
1152,damage,pet,islamabad,islamabad,217228,44,41,10.4201,0,1,0,rejected,1
1153,pet_care,pet,karachi,sindh,61269,58,13,3.6511,0,0,0,rejected,1
1154,theft,life,sialkot,punjab,5000,61,41,1.5432,0,2,0,submitted,0
1155,life,home,sialkot,punjab,5473,64,17,0.4428,0,1,0,in_review,1
1156,auto,life,quetta,balochistan,30881,64,18,1.4307,0,4,0,submitted,0
1157,auto,others,lahore,punjab,177964,45,36,7.6271,4,5,2,submitted,1
1158,life,life,rawalpindi,punjab,60087,61,39,9.756,0,1,0,in_review,0
1159,damage,auto,karachi,sindh,101956,44,36,5.0588,4,5,0,approved,1
1160,accident,life,mardan,kpk,64053,58,10,3.6993,0,5,0,in_review,0
1161,home,pet,gujranwala,punjab,82118,64,21,4.0238,0,5,0,in_review,0
1162,medical,auto,islamabad,islamabad,31562,44,32,14.1661,0,5,3,approved,1
1163,pet_care,life,faisalabad,punjab,62705,53,14,9.8779,0,1,2,in_review,0
1164,auto,pet,peshawar,kpk,24112,58,39,1.9519,3,8,0,in_review,1
1165,accident,pet,karachi,sindh,13175,64,1,0.8413,3,3,0,submitted,1
1166,life,pet,peshawar,kpk,13752,53,18,1.6154,1,2,0,in_review,0
1167,theft,home,faisalabad,punjab,41062,56,5,9.7837,4,4,0,approved,1
1168,home,life,abbottabad,kpk,16934,64,19,0.8365,0,4,0,approved,0
1169,medical,auto,karachi,sindh,8183,45,39,0.4658,2,4,0,submitted,1
1170,pet_care,auto,abbottabad,kpk,38011,44,14,1.5556,0,6,0,rejected,1
1171,life,life,sukkur,sindh,12303,61,25,1.0661,2,3,1,in_review,0
1172,medical,auto,hyderabad,sindh,50300,45,3,7.8927,0,3,0,approved,0
1173,home,life,peshawar,kpk,66027,44,7,7.07,3,4,2,approved,1
1174,auto,auto,sialkot,punjab,78273,58,31,21.3627,1,4,1,in_review,1
1175,home,pet,abbottabad,kpk,72876,44,10,6.1686,0,3,1,in_review,0
1176,damage,auto,sukkur,sindh,35956,56,12,1.6889,0,6,0,in_review,0
1177,other,life,sialkot,punjab,6626,44,32,4.1699,0,4,3,rejected,1
1178,accident,pet,mardan,kpk,42520,64,29,2.0379,0,0,0,approved,0
1179,auto,pet,peshawar,kpk,19799,53,37,0.9783,0,2,2,approved,1
1180,other,life,karachi,sindh,99466,61,34,9.7564,0,6,2,in_review,1
1181,accident,pet,peshawar,kpk,40846,53,7,4.8094,3,6,0,in_review,1
1182,medical,home,abbottabad,kpk,12210,44,42,0.784,0,3,0,rejected,1
1183,pet_care,life,sukkur,sindh,39367,45,9,1.6294,2,2,2,approved,0
1184,pet_care,auto,faisalabad,punjab,21978,58,34,1.3494,0,3,0,in_review,1
1185,home,home,sialkot,punjab,29333,64,16,4.0293,2,6,1,approved,0
1186,damage,auto,sialkot,punjab,40531,58,12,6.001,4,10,0,approved,1
1187,auto,pet,faisalabad,punjab,74072,53,10,4.0499,1,4,1,approved,0
1188,medical,pet,sukkur,sindh,22317,64,12,1.3524,0,1,0,in_review,1
1189,home,life,karachi,sindh,50675,56,7,29.0734,0,4,3,in_review,0
1190,accident,life,multan,punjab,40122,45,2,3.4219,0,2,0,rejected,1
1191,auto,auto,gujranwala,punjab,115041,44,31,9.1021,1,4,0,in_review,1
1192,theft,auto,sukkur,sindh,43079,45,7,2.0267,4,10,0,approved,1
1193,medical,others,quetta,balochistan,20476,45,35,5.0149,2,6,2,in_review,1
1194,pet_care,home,karachi,sindh,5000,64,5,1.7643,0,0,0,approved,0
1195,other,home,faisalabad,punjab,30868,53,10,1.8021,0,1,0,approved,0
1196,accident,pet,multan,punjab,173938,61,15,7.0406,0,4,1,rejected,1
1197,medical,home,karachi,sindh,48336,44,33,5.7447,0,3,3,submitted,1
1198,pet_care,life,multan,punjab,68061,44,26,3.1369,1,4,0,approved,0
1199,medical,life,mardan,kpk,68700,45,37,12.0526,3,4,0,approved,1
1200,medical,home,mardan,kpk,50401,44,13,13.0404,3,7,0,rejected,1
1201,accident,pet,faisalabad,punjab,21377,45,41,1.6852,2,4,3,submitted,1
1202,pet_care,pet,abbottabad,kpk,69337,64,24,8.5559,0,5,1,rejected,1
1203,pet_care,pet,lahore,punjab,10339,53,18,1.0592,0,2,0,in_review,0
1204,accident,pet,quetta,balochistan,10612,53,19,0.5629,0,5,1,submitted,0
1205,pet_care,auto,hyderabad,sindh,32524,58,15,3.7268,0,4,0,rejected,1
1206,home,others,gujranwala,punjab,37680,64,25,1.5631,0,0,0,in_review,0
1207,medical,others,islamabad,islamabad,166103,58,11,7.6878,4,4,0,approved,1
1208,pet,pet,peshawar,kpk,15191,44,27,1.1977,1,3,0,submitted,0
1209,other,others,peshawar,kpk,11150,53,12,0.8451,0,6,0,submitted,0
1210,pet,life,hyderabad,sindh,28450,45,44,3.1763,0,1,0,approved,1
1211,auto,others,mardan,kpk,47397,53,14,12.2189,0,0,0,approved,0
1212,auto,home,gujranwala,punjab,46570,45,13,2.0634,0,1,0,approved,0
1213,other,others,mardan,kpk,88591,44,30,4.0061,0,5,1,approved,0
1214,life,auto,quetta,balochistan,36585,44,36,2.44,0,5,0,in_review,1
1215,pet,auto,lahore,punjab,50006,53,10,10.6509,1,6,0,rejected,1
1216,pet_care,pet,lahore,punjab,29596,45,2,1.2767,1,6,0,in_review,0
1217,auto,auto,mardan,kpk,67005,64,24,18.7531,0,0,0,submitted,0
1218,damage,auto,faisalabad,punjab,28796,56,44,4.4051,0,4,1,in_review,1
1219,damage,others,sukkur,sindh,341154,56,27,14.7411,1,7,0,in_review,0
1220,medical,home,multan,punjab,9063,45,29,0.6125,2,2,1,rejected,1
1221,medical,others,islamabad,islamabad,42327,56,41,8.1273,0,1,0,rejected,1
1222,medical,home,sukkur,sindh,39058,45,34,1.8263,0,4,0,in_review,1
1223,damage,auto,lahore,punjab,33176,53,8,2.1383,1,1,0,submitted,1
1224,pet,home,mardan,kpk,30047,64,21,2.4944,0,0,1,approved,0
1225,accident,home,sialkot,punjab,288043,45,37,41.7212,0,1,0,approved,1
1226,pet,life,lahore,punjab,95885,64,9,4.3248,0,5,0,in_review,0
1227,pet_care,auto,faisalabad,punjab,121577,58,36,6.2724,0,4,2,approved,1
1228,pet_care,others,peshawar,kpk,21154,61,32,7.3172,0,0,0,approved,1
1229,medical,pet,sialkot,punjab,24753,44,33,1.1069,0,3,0,approved,1
1230,damage,life,sukkur,sindh,120774,64,3,13.4702,0,1,1,submitted,0
1231,pet,home,abbottabad,kpk,13860,58,35,0.8205,1,7,3,rejected,1
1232,accident,life,quetta,balochistan,16162,64,35,5.3182,0,5,0,rejected,1
1233,life,pet,multan,punjab,6786,45,12,0.3689,0,1,0,approved,0
1234,auto,others,abbottabad,kpk,75323,44,41,6.7427,0,1,0,submitted,1
1235,damage,life,mardan,kpk,32237,45,16,1.7136,0,0,1,in_review,0
1236,auto,auto,sialkot,punjab,11112,64,14,0.8085,0,5,0,rejected,1
1237,accident,home,hyderabad,sindh,8709,64,18,0.6283,1,6,0,rejected,1
1238,pet,others,rawalpindi,punjab,26504,64,3,2.5182,0,5,0,in_review,0
1239,medical,auto,quetta,balochistan,13411,64,37,1.0211,2,2,0,rejected,1
1240,theft,home,faisalabad,punjab,50282,64,7,2.0268,1,2,0,approved,0
1241,medical,pet,multan,punjab,29240,64,14,4.9442,2,8,0,approved,0
1242,other,others,hyderabad,sindh,169321,64,33,13.8459,0,1,0,approved,1
1243,accident,others,faisalabad,punjab,58951,64,8,4.7301,0,3,0,submitted,0
1244,pet_care,others,faisalabad,punjab,57367,64,39,3.7954,0,0,0,approved,1
1245,pet,others,gujranwala,punjab,39270,58,25,7.7517,0,0,0,submitted,0
1246,damage,auto,peshawar,kpk,36671,44,28,1.7277,0,3,0,in_review,0
1247,pet_care,auto,sukkur,sindh,20612,64,23,1.081,1,3,0,submitted,0
1248,accident,others,mardan,kpk,17119,45,38,3.6855,2,8,0,rejected,1
1249,theft,life,mardan,kpk,17168,44,13,2.026,2,4,0,submitted,0
1250,damage,pet,peshawar,kpk,31323,56,27,6.1854,1,5,1,in_review,0
1251,accident,home,multan,punjab,39249,64,12,3.4246,0,3,1,rejected,1
1252,medical,auto,abbottabad,kpk,44438,64,6,3.2283,0,5,0,approved,0
1253,other,others,mardan,kpk,69955,64,11,19.3033,1,4,3,rejected,1
1254,other,others,peshawar,kpk,26215,44,24,1.191,2,7,0,submitted,0
1255,pet,life,rawalpindi,punjab,102796,53,40,5.3992,0,4,0,approved,1
1256,pet_care,others,peshawar,kpk,66850,61,9,8.4932,0,4,3,approved,0
1257,accident,others,hyderabad,sindh,30378,64,26,4.6174,1,2,1,in_review,0
1258,medical,others,peshawar,kpk,16364,53,23,1.8764,2,6,0,approved,0
1259,pet_care,home,sialkot,punjab,5938,61,39,0.3998,0,4,1,rejected,1
1260,home,others,abbottabad,kpk,31617,61,35,5.0154,1,3,0,approved,1
1261,medical,home,sukkur,sindh,61613,56,43,3.5633,1,7,0,in_review,1
1262,theft,life,islamabad,islamabad,73997,53,9,9.4965,1,7,0,in_review,0
1263,accident,home,islamabad,islamabad,34789,61,0,5.0558,1,4,0,approved,0
1264,auto,others,multan,punjab,16292,64,39,4.1152,2,8,1,approved,1
1265,auto,others,lahore,punjab,46578,45,40,2.1608,2,4,0,submitted,1
1266,pet,auto,islamabad,islamabad,44642,53,23,2.1686,1,3,0,submitted,0
1267,other,life,karachi,sindh,72408,56,8,10.6201,0,4,1,submitted,0
1268,life,pet,lahore,punjab,162121,44,4,23.9328,0,4,0,in_review,1
1269,medical,auto,multan,punjab,100966,56,45,6.167,0,3,0,approved,1
1270,medical,auto,abbottabad,kpk,28637,53,27,5.9278,2,7,0,submitted,0
1271,other,life,karachi,sindh,15287,44,42,2.7932,0,4,0,rejected,1
1272,home,home,rawalpindi,punjab,26047,61,6,1.8011,0,0,0,rejected,1
1273,theft,pet,hyderabad,sindh,27674,56,42,1.4562,2,2,0,rejected,1
1274,life,others,sukkur,sindh,16963,61,33,2.269,0,4,0,submitted,1
1275,other,pet,multan,punjab,75857,53,34,4.907,2,8,0,in_review,1
1276,home,auto,peshawar,kpk,106075,61,40,6.5345,0,0,0,approved,1
1277,life,auto,karachi,sindh,60254,64,0,3.2601,1,4,0,approved,0
1278,damage,auto,multan,punjab,17792,61,5,0.8045,1,6,0,in_review,0
1279,life,home,abbottabad,kpk,30553,56,4,3.0013,0,4,0,submitted,0
1280,other,home,sukkur,sindh,42884,61,15,2.0565,1,5,0,approved,0
1281,damage,home,islamabad,islamabad,53341,61,34,4.3219,4,8,1,in_review,1
1282,pet_care,auto,gujranwala,punjab,14086,45,32,0.66,1,3,0,submitted,1
1283,accident,pet,faisalabad,punjab,85421,61,34,6.4732,0,3,0,rejected,0
1284,other,pet,gujranwala,punjab,154344,58,34,11.0514,0,1,1,submitted,1
1285,damage,auto,sialkot,punjab,45904,64,2,2.4932,1,1,0,rejected,1
1286,medical,life,lahore,punjab,94161,61,24,3.8765,1,3,0,approved,1
1287,theft,auto,gujranwala,punjab,5045,44,23,0.2621,0,4,0,submitted,0
1288,home,others,gujranwala,punjab,65078,44,8,8.581,1,7,1,rejected,1
1289,other,home,sialkot,punjab,54979,64,34,3.7231,1,4,0,in_review,1
1290,other,auto,karachi,sindh,8891,64,21,0.4274,0,6,3,approved,0
1291,auto,life,sialkot,punjab,142382,61,16,60.847,3,7,0,in_review,1
1292,pet_care,life,multan,punjab,10200,45,7,5.8319,3,3,2,submitted,1
1293,medical,others,islamabad,islamabad,25945,45,2,1.0551,2,3,0,approved,0
1294,life,home,sialkot,punjab,20196,64,11,1.65,1,2,1,submitted,0
1295,pet,home,multan,punjab,32237,44,1,2.0842,3,4,0,approved,1
1296,theft,home,quetta,balochistan,16197,45,33,1.2369,1,5,0,approved,1
1297,damage,pet,lahore,punjab,27431,64,32,2.6371,0,1,2,submitted,1
1298,home,others,sukkur,sindh,82471,44,28,5.4562,0,1,0,in_review,0
1299,pet_care,others,abbottabad,kpk,67647,64,23,5.3582,1,7,0,rejected,1
1300,pet_care,others,faisalabad,punjab,84411,64,21,20.0073,0,6,0,approved,1
1301,pet_care,life,abbottabad,kpk,108687,53,4,12.0469,0,6,2,approved,0
1302,home,home,multan,punjab,21521,53,33,12.7949,1,4,0,rejected,1
1303,pet_care,life,gujranwala,punjab,38640,58,37,2.0849,0,6,0,rejected,1
1304,life,life,abbottabad,kpk,23720,56,45,1.5769,2,4,0,approved,1
1305,damage,others,quetta,balochistan,57072,56,4,11.4879,0,1,1,approved,0
1306,other,home,lahore,punjab,38243,56,31,2.7596,0,4,0,approved,1
1307,life,pet,sukkur,sindh,11248,64,11,0.4565,0,2,0,in_review,0
1308,pet_care,pet,rawalpindi,punjab,10475,64,2,0.7527,0,0,0,submitted,0
1309,pet,auto,mardan,kpk,25126,58,11,5.1806,3,8,0,approved,1
1310,medical,auto,hyderabad,sindh,96356,56,11,11.1795,1,5,2,rejected,1
1311,damage,home,mardan,kpk,139902,45,37,9.0288,1,2,0,rejected,1
1312,damage,life,abbottabad,kpk,54928,53,36,4.0939,0,2,0,approved,1
1313,life,pet,multan,punjab,70980,64,1,10.4475,0,2,0,submitted,0
1314,theft,auto,hyderabad,sindh,32331,58,11,1.5194,0,0,0,submitted,0
1315,life,home,multan,punjab,210875,53,8,12.004,0,0,1,approved,0
1316,home,pet,mardan,kpk,39719,44,2,12.1168,1,4,0,submitted,0
1317,pet,others,hyderabad,sindh,91520,64,45,7.0694,1,3,0,submitted,1
1318,accident,auto,lahore,punjab,30072,64,36,2.8335,0,0,0,rejected,1
1319,other,home,lahore,punjab,47336,64,37,7.409,1,1,0,submitted,1
1320,pet,auto,lahore,punjab,36296,56,7,1.6838,0,5,0,rejected,1
1321,damage,home,islamabad,islamabad,20720,64,8,0.8632,0,6,1,approved,0
1322,auto,pet,faisalabad,punjab,43800,64,8,7.6267,1,5,1,rejected,1
1323,other,auto,lahore,punjab,44143,53,21,3.9693,0,5,0,in_review,0
1324,theft,auto,quetta,balochistan,20961,61,1,1.9513,1,2,2,approved,0
1325,home,auto,rawalpindi,punjab,24884,53,37,1.1827,1,3,3,in_review,1
1326,theft,home,quetta,balochistan,78619,56,22,9.2146,1,5,0,approved,0
1327,medical,pet,faisalabad,punjab,19895,64,22,3.2355,0,3,0,rejected,1
1328,accident,life,faisalabad,punjab,114696,56,23,17.3335,0,4,0,approved,0
1329,other,home,hyderabad,sindh,16826,61,1,3.9158,0,1,1,approved,0
1330,pet_care,auto,islamabad,islamabad,371820,53,2,15.5391,0,0,0,submitted,0
1331,other,pet,sialkot,punjab,87314,64,4,5.6819,0,5,1,in_review,0
1332,auto,auto,multan,punjab,35056,58,16,3.6018,0,0,0,approved,0
1333,pet,home,lahore,punjab,99940,58,6,12.0555,0,6,2,submitted,0
1334,pet,home,sukkur,sindh,41716,64,42,21.6145,0,1,0,approved,1
1335,accident,pet,faisalabad,punjab,37117,53,6,4.6954,0,5,0,approved,0
1336,pet_care,life,sukkur,sindh,35761,56,25,3.3964,0,1,0,submitted,0
1337,pet,others,abbottabad,kpk,27533,44,38,2.0949,0,1,0,approved,1
1338,medical,others,karachi,sindh,32038,61,27,4.8323,0,1,0,approved,0
1339,damage,pet,lahore,punjab,14319,61,26,5.6131,0,2,0,approved,0
1340,theft,home,hyderabad,sindh,34836,64,16,1.6761,0,5,0,rejected,1
1341,pet,home,islamabad,islamabad,50199,44,45,2.014,1,3,0,approved,1
1342,damage,home,gujranwala,punjab,43246,44,37,2.0109,1,5,1,submitted,1
1343,pet,pet,abbottabad,kpk,48301,58,37,5.4707,1,7,0,in_review,1
1344,auto,home,rawalpindi,punjab,22259,58,31,2.5922,1,2,0,rejected,1
1345,auto,auto,multan,punjab,51641,58,7,2.1452,2,2,1,in_review,0
1346,auto,auto,lahore,punjab,32717,56,34,3.8387,0,3,0,rejected,1
1347,accident,life,faisalabad,punjab,9944,58,39,0.513,2,2,0,submitted,1
1348,pet,others,abbottabad,kpk,38898,61,4,1.8741,2,4,0,rejected,1
1349,life,life,sukkur,sindh,58575,64,28,3.1984,0,0,0,approved,0
1350,pet_care,others,lahore,punjab,33680,56,5,2.2126,2,5,0,in_review,0
1351,theft,home,rawalpindi,punjab,231818,44,37,12.7086,1,5,0,rejected,1
1352,auto,others,abbottabad,kpk,47452,64,2,2.7695,0,0,0,approved,0
1353,auto,home,sialkot,punjab,47430,53,18,3.0608,0,3,0,submitted,0
1354,auto,auto,gujranwala,punjab,25957,61,39,1.1551,0,1,1,submitted,0
1355,life,others,gujranwala,punjab,40320,56,9,6.2318,4,6,0,rejected,1
1356,auto,life,sukkur,sindh,11342,53,36,0.5842,0,3,0,rejected,1
1357,auto,auto,gujranwala,punjab,5000,58,33,0.346,1,1,0,approved,1
1358,theft,auto,islamabad,islamabad,62873,64,15,12.0886,1,5,0,rejected,1
1359,medical,pet,faisalabad,punjab,7487,64,0,0.8207,0,1,0,in_review,0
