id,signal_type,fraud_category,severity,severity_encoded,account_age_days,related_entity_count,fraudulent
3186,reject_rate,catalog,medium,2,59,13,1
3187,pending_purchases,catalog,medium,2,107,26,1
3188,pending_purchases,claims,high,3,186,21,0
3189,reject_rate,commerce,critical,4,85,16,1
3190,stale_pending_policies,catalog,critical,4,499,21,1
3191,pending_purchases,commerce,low,1,89,23,1
3192,reject_rate,catalog,low,1,705,5,0
3193,stale_pending_policies,claims,medium,2,549,8,0
3194,inactive_spike,catalog,critical,4,613,19,1
3195,lead_spike,claims,medium,2,585,8,1
3196,reject_rate,catalog,high,3,705,24,1
3197,stale_pending_policies,catalog,low,1,316,8,0
3198,pending_purchases,account,high,3,638,28,1
3199,reject_rate,claims,high,3,556,28,1
3200,unverified_provider,commerce,high,3,18,22,1
3201,reject_rate,catalog,medium,2,654,16,1
3202,claim_burst,account,high,3,96,21,1
3203,claim_burst,account,medium,2,672,25,1
3204,claim_burst,claims,high,3,395,8,0
3205,duplicate_email,account,high,3,579,10,1
3206,lead_spike,claims,high,3,97,22,1
3207,stale_pending_policies,catalog,critical,4,827,27,1
3208,duplicate_email,account,high,3,46,24,1
3209,lead_spike,claims,critical,4,694,22,1
3210,pending_purchases,account,medium,2,21,10,0
3211,reject_rate,claims,high,3,161,20,1
3212,duplicate_email,account,medium,2,96,26,0
3213,reject_rate,catalog,low,1,313,17,1
3214,stale_pending_policies,catalog,high,3,159,13,1
3215,duplicate_email,account,medium,2,728,11,1
3216,duplicate_email,account,high,3,266,19,1
3217,claim_burst,claims,high,3,546,21,1
3218,inactive_spike,account,high,3,589,17,1
3219,reject_rate,catalog,high,3,106,19,1
3220,pending_purchases,account,high,3,21,19,1
3221,pending_purchases,claims,critical,4,749,27,1
3222,rejected_claims_volume,commerce,critical,4,145,29,1
3223,rejected_claims_volume,catalog,high,3,70,16,1
3224,duplicate_email,claims,critical,4,687,27,1
3225,pending_purchases,commerce,high,3,124,22,1
3226,duplicate_email,claims,medium,2,716,11,1
3227,duplicate_email,commerce,high,3,10,23,1
3228,other,catalog,medium,2,35,8,0
3229,rejected_claims_volume,claims,medium,2,589,9,0
3230,inactive_spike,claims,high,3,612,11,1
3231,pending_purchases,account,high,3,36,22,1
3232,stale_pending_policies,catalog,high,3,750,14,1
3233,inactive_spike,claims,critical,4,403,14,1
3234,claim_burst,catalog,medium,2,139,25,1
3235,rejected_claims_volume,account,critical,4,159,16,1
3236,inactive_spike,account,critical,4,77,17,1
3237,reject_rate,catalog,low,1,132,15,1
3238,reject_rate,claims,medium,2,409,8,0
3239,stale_pending_policies,commerce,low,1,28,15,1
3240,rejected_claims_volume,account,medium,2,70,12,1
3241,claim_burst,account,high,3,579,20,1
3242,rejected_claims_volume,claims,high,3,626,24,0
3243,stale_pending_policies,commerce,critical,4,14,20,1
3244,claim_burst,catalog,high,3,690,24,1
3245,duplicate_email,account,high,3,762,21,1
3246,rejected_claims_volume,catalog,high,3,890,21,1
3247,lead_spike,commerce,medium,2,52,28,1
3248,reject_rate,catalog,critical,4,307,26,1
3249,stale_pending_policies,claims,critical,4,520,17,1
3250,unverified_provider,account,medium,2,236,6,0
3251,unverified_provider,account,critical,4,136,16,1
3252,inactive_spike,commerce,low,1,348,4,0
3253,claim_burst,account,medium,2,759,20,1
3254,claim_burst,commerce,medium,2,181,13,1
3255,pending_purchases,commerce,high,3,29,29,1
3256,other,claims,high,3,686,14,1
3257,reject_rate,catalog,critical,4,804,20,1
3258,duplicate_email,claims,critical,4,895,10,1
3259,unverified_provider,commerce,critical,4,708,10,1
3260,unverified_provider,account,medium,2,41,3,0
3261,reject_rate,commerce,low,1,486,10,0
3262,inactive_spike,claims,low,1,93,9,0
3263,stale_pending_policies,account,critical,4,209,17,1
3264,inactive_spike,catalog,critical,4,757,14,1
3265,pending_purchases,commerce,critical,4,821,12,1
3266,pending_purchases,commerce,low,1,769,26,1
3267,lead_spike,claims,critical,4,287,12,1
3268,reject_rate,catalog,critical,4,747,23,1
3269,reject_rate,account,high,3,879,26,1
3270,lead_spike,claims,medium,2,608,22,1
3271,reject_rate,catalog,high,3,139,12,1
3272,duplicate_email,catalog,medium,2,780,24,1
3273,lead_spike,commerce,high,3,284,19,1
3274,inactive_spike,account,low,1,78,7,0
3275,pending_purchases,account,critical,4,446,14,1
3276,duplicate_email,account,critical,4,758,25,1
3277,lead_spike,account,high,3,86,12,1
3278,pending_purchases,claims,critical,4,720,14,1
3279,other,catalog,low,1,460,2,0
3280,lead_spike,commerce,high,3,232,9,1
3281,other,claims,medium,2,209,12,1
3282,stale_pending_policies,catalog,low,1,779,11,0
3283,reject_rate,account,high,3,12,20,1
3284,reject_rate,catalog,critical,4,717,22,1
3285,pending_purchases,commerce,high,3,175,26,1
3286,inactive_spike,catalog,low,1,502,15,1
3287,lead_spike,commerce,high,3,68,23,1
3288,claim_burst,claims,high,3,50,29,1
3289,other,catalog,high,3,791,25,0
3290,unverified_provider,commerce,critical,4,689,19,1
3291,claim_burst,claims,high,3,568,11,1
3292,inactive_spike,catalog,critical,4,536,13,1
3293,lead_spike,commerce,high,3,23,28,1
3294,stale_pending_policies,account,medium,2,85,14,1
3295,pending_purchases,claims,low,1,224,15,1
3296,rejected_claims_volume,claims,high,3,251,22,1
3297,rejected_claims_volume,claims,high,3,455,11,1
3298,lead_spike,commerce,high,3,17,29,1
3299,claim_burst,claims,low,1,742,8,1
3300,pending_purchases,claims,critical,4,543,21,0
3301,reject_rate,account,high,3,3,8,1
3302,stale_pending_policies,catalog,medium,2,617,15,1
3303,claim_burst,claims,high,3,652,16,1
3304,inactive_spike,account,high,3,11,12,1
3305,rejected_claims_volume,claims,low,1,21,25,0
3306,duplicate_email,account,high,3,832,18,1
3307,stale_pending_policies,catalog,low,1,93,17,1
3308,claim_burst,claims,high,3,692,8,1
3309,other,catalog,critical,4,271,27,1
3310,unverified_provider,claims,low,1,874,6,1
3311,rejected_claims_volume,catalog,critical,4,339,28,1
3312,stale_pending_policies,account,high,3,38,28,1
3313,unverified_provider,claims,high,3,120,10,1
3314,inactive_spike,account,low,1,123,9,1
3315,claim_burst,claims,critical,4,438,16,1
3316,unverified_provider,catalog,high,3,533,15,1
3317,duplicate_email,claims,critical,4,719,22,1
3318,reject_rate,account,critical,4,653,28,1
3319,duplicate_email,commerce,high,3,550,10,1
3320,stale_pending_policies,commerce,medium,2,113,17,1
3321,unverified_provider,account,medium,2,608,2,0
3322,pending_purchases,catalog,critical,4,610,13,1
3323,lead_spike,account,medium,2,548,10,1
3324,pending_purchases,account,high,3,19,22,1
3325,pending_purchases,claims,medium,2,572,12,0
3326,rejected_claims_volume,commerce,high,3,3,28,1
3327,pending_purchases,commerce,high,3,22,30,1
3328,claim_burst,catalog,critical,4,152,25,0
3329,claim_burst,commerce,high,3,7,28,1
3330,reject_rate,claims,critical,4,24,19,1
3331,rejected_claims_volume,catalog,critical,4,286,28,1
3332,unverified_provider,account,medium,2,24,12,1
3333,pending_purchases,commerce,high,3,362,24,1
3334,unverified_provider,account,medium,2,675,11,0
3335,other,commerce,high,3,722,27,1
3336,reject_rate,catalog,medium,2,471,7,0
3337,lead_spike,catalog,high,3,834,30,1
3338,rejected_claims_volume,claims,critical,4,98,20,1
3339,reject_rate,catalog,high,3,120,29,1
3340,duplicate_email,catalog,low,1,607,10,1
3341,unverified_provider,catalog,low,1,84,3,0
3342,reject_rate,commerce,high,3,718,8,1
3343,rejected_claims_volume,catalog,critical,4,888,26,1
3344,duplicate_email,commerce,critical,4,5,10,1
3345,inactive_spike,commerce,critical,4,790,23,1
3346,stale_pending_policies,catalog,low,1,769,9,0
3347,rejected_claims_volume,claims,high,3,505,26,1
3348,unverified_provider,account,high,3,856,11,1
3349,reject_rate,catalog,medium,2,549,17,1
3350,rejected_claims_volume,account,critical,4,431,15,1
3351,rejected_claims_volume,catalog,critical,4,99,16,1
3352,duplicate_email,account,critical,4,6,8,1
3353,other,commerce,high,3,22,11,1
3354,inactive_spike,commerce,medium,2,40,16,1
3355,reject_rate,commerce,medium,2,190,6,0
3356,claim_burst,claims,high,3,677,18,1
3357,lead_spike,commerce,high,3,68,18,1
3358,lead_spike,commerce,critical,4,363,26,1
3359,lead_spike,claims,low,1,619,18,1
3360,inactive_spike,account,high,3,199,8,1
3361,inactive_spike,account,medium,2,872,4,0
3362,lead_spike,catalog,medium,2,729,12,1
3363,other,catalog,medium,2,555,7,0
3364,lead_spike,catalog,critical,4,134,27,1
3365,reject_rate,account,low,1,679,13,1
3366,reject_rate,commerce,medium,2,112,7,0
3367,stale_pending_policies,account,high,3,751,22,1
3368,claim_burst,account,critical,4,554,12,0
3369,unverified_provider,account,critical,4,648,14,1
3370,duplicate_email,catalog,medium,2,314,23,0
3371,rejected_claims_volume,claims,high,3,30,10,1
3372,rejected_claims_volume,commerce,medium,2,88,24,1
3373,inactive_spike,account,high,3,160,27,1
3374,stale_pending_policies,catalog,high,3,859,8,1
3375,other,account,low,1,697,7,1
3376,duplicate_email,claims,high,3,31,16,1
3377,reject_rate,catalog,critical,4,468,10,1
3378,rejected_claims_volume,claims,high,3,291,27,1
3379,lead_spike,catalog,medium,2,483,13,1
3380,other,catalog,critical,4,5,21,1
3381,rejected_claims_volume,account,critical,4,596,12,1
3382,claim_burst,catalog,high,3,2,28,0
3383,other,claims,high,3,669,20,1
3384,unverified_provider,account,high,3,181,20,1
3385,pending_purchases,account,high,3,302,28,1
3386,reject_rate,claims,critical,4,829,14,1
3387,reject_rate,claims,high,3,87,10,1
3388,other,account,critical,4,237,22,1
3389,lead_spike,commerce,medium,2,13,10,1
3390,stale_pending_policies,catalog,medium,2,254,15,0
3391,other,claims,critical,4,132,18,1
3392,inactive_spike,catalog,low,1,535,7,1
3393,lead_spike,commerce,critical,4,473,23,1
3394,unverified_provider,account,low,1,454,4,0
3395,duplicate_email,catalog,critical,4,290,29,1
3396,rejected_claims_volume,claims,critical,4,861,26,1
3397,stale_pending_policies,account,low,1,48,14,1
3398,unverified_provider,claims,high,3,748,14,1
3399,inactive_spike,commerce,critical,4,196,8,1
3400,lead_spike,commerce,medium,2,40,29,0
3401,unverified_provider,commerce,critical,4,116,23,1
3402,unverified_provider,claims,high,3,61,25,1
3403,stale_pending_policies,account,high,3,476,22,1
3404,claim_burst,account,high,3,78,18,1
3405,reject_rate,catalog,critical,4,305,23,1
3406,claim_burst,claims,high,3,778,27,1
3407,other,claims,low,1,863,3,0
3408,other,commerce,medium,2,17,8,0
3409,unverified_provider,claims,low,1,299,2,0
3410,duplicate_email,commerce,medium,2,124,18,1
3411,unverified_provider,claims,high,3,88,13,1
3412,claim_burst,commerce,medium,2,710,18,1
3413,stale_pending_policies,catalog,critical,4,697,10,1
3414,unverified_provider,commerce,medium,2,433,12,1
3415,claim_burst,account,medium,2,84,12,1
3416,other,commerce,high,3,53,30,1
3417,duplicate_email,account,critical,4,294,27,1
3418,claim_burst,catalog,high,3,899,20,1
3419,rejected_claims_volume,claims,high,3,325,11,1
3420,duplicate_email,catalog,low,1,580,13,1
3421,lead_spike,account,high,3,546,25,1
3422,claim_burst,commerce,medium,2,357,16,1
3423,duplicate_email,account,high,3,77,8,1
3424,stale_pending_policies,catalog,high,3,141,30,1
3425,claim_burst,catalog,medium,2,594,15,1
3426,rejected_claims_volume,claims,high,3,3,15,1
3427,pending_purchases,commerce,critical,4,606,16,1
3428,pending_purchases,commerce,critical,4,70,16,1
3429,rejected_claims_volume,claims,high,3,335,17,1
3430,inactive_spike,account,low,1,180,9,0
3431,inactive_spike,catalog,critical,4,209,10,1
3432,duplicate_email,account,critical,4,859,14,1
3433,rejected_claims_volume,claims,medium,2,483,9,0
3434,rejected_claims_volume,catalog,critical,4,686,28,1
3435,rejected_claims_volume,claims,critical,4,603,25,1
3436,duplicate_email,account,high,3,654,8,1
3437,claim_burst,commerce,high,3,121,9,1
3438,duplicate_email,claims,medium,2,152,9,1
3439,stale_pending_policies,catalog,high,3,808,17,1
3440,rejected_claims_volume,commerce,medium,2,616,25,1
3441,pending_purchases,commerce,high,3,333,8,1
3442,unverified_provider,catalog,low,1,139,7,0
3443,duplicate_email,claims,medium,2,842,9,1
3444,reject_rate,catalog,critical,4,355,10,1
3445,lead_spike,commerce,high,3,21,13,0
3446,stale_pending_policies,catalog,high,3,748,20,0
3447,inactive_spike,account,low,1,12,6,0
3448,other,claims,medium,2,585,10,1
3449,pending_purchases,commerce,high,3,56,16,1
3450,inactive_spike,commerce,low,1,62,16,1
3451,reject_rate,catalog,medium,2,866,13,1
3452,unverified_provider,account,low,1,13,10,0
3453,lead_spike,commerce,medium,2,251,14,1
3454,rejected_claims_volume,claims,high,3,892,25,1
3455,pending_purchases,claims,low,1,699,11,0
3456,duplicate_email,claims,critical,4,141,10,1
3457,duplicate_email,commerce,critical,4,575,25,1
3458,claim_burst,account,medium,2,555,8,1
3459,unverified_provider,commerce,critical,4,148,19,1
3460,pending_purchases,commerce,high,3,560,14,1
3461,reject_rate,catalog,medium,2,797,9,0
3462,lead_spike,claims,high,3,785,11,1
3463,duplicate_email,claims,high,3,522,27,1
3464,lead_spike,commerce,medium,2,582,8,1
3465,stale_pending_policies,account,medium,2,16,13,1
3466,duplicate_email,account,critical,4,127,18,1
3467,rejected_claims_volume,claims,high,3,100,10,1
3468,lead_spike,commerce,high,3,481,23,0
3469,claim_burst,catalog,medium,2,481,20,1
3470,pending_purchases,commerce,high,3,183,15,1
3471,duplicate_email,account,critical,4,740,14,1
3472,duplicate_email,claims,high,3,503,8,1
3473,inactive_spike,claims,low,1,80,18,1
3474,other,catalog,critical,4,288,18,1
3475,duplicate_email,account,high,3,74,29,1
3476,reject_rate,claims,low,1,727,7,0
3477,reject_rate,catalog,low,1,507,18,1
3478,lead_spike,commerce,medium,2,847,14,1
3479,stale_pending_policies,catalog,critical,4,305,8,1
3480,rejected_claims_volume,catalog,high,3,882,26,1
3481,unverified_provider,commerce,critical,4,16,11,1
3482,stale_pending_policies,catalog,critical,4,613,21,1
3483,duplicate_email,account,critical,4,14,28,1
3484,duplicate_email,account,medium,2,125,12,1
3485,other,catalog,critical,4,900,27,1
3486,rejected_claims_volume,claims,low,1,763,21,1
3487,claim_burst,claims,medium,2,653,11,1
3488,unverified_provider,account,critical,4,725,8,1
3489,rejected_claims_volume,claims,low,1,654,20,1
3490,stale_pending_policies,commerce,critical,4,251,9,1
3491,inactive_spike,account,low,1,729,12,0
3492,rejected_claims_volume,claims,medium,2,488,17,1
3493,rejected_claims_volume,account,medium,2,21,17,0
3494,claim_burst,claims,medium,2,718,30,1
3495,pending_purchases,claims,medium,2,714,22,1
3496,rejected_claims_volume,catalog,medium,2,270,22,1
3497,inactive_spike,commerce,low,1,30,9,1
3498,reject_rate,account,medium,2,668,17,1
3499,reject_rate,account,high,3,582,15,1
3500,other,claims,critical,4,559,11,1
3501,claim_burst,claims,medium,2,55,20,1
3502,claim_burst,commerce,high,3,175,22,1
3503,inactive_spike,account,low,1,85,18,1
3504,pending_purchases,commerce,medium,2,408,21,1
3505,unverified_provider,account,high,3,147,12,1
3506,inactive_spike,claims,critical,4,602,28,1
3507,rejected_claims_volume,claims,critical,4,619,12,1
3508,rejected_claims_volume,commerce,medium,2,573,8,0
3509,stale_pending_policies,claims,low,1,312,10,0
3510,other,claims,low,1,802,11,0
3511,rejected_claims_volume,catalog,medium,2,4,22,1
3512,reject_rate,claims,critical,4,714,24,1
3513,stale_pending_policies,catalog,low,1,454,4,0
3514,rejected_claims_volume,claims,high,3,224,15,1
3515,rejected_claims_volume,claims,critical,4,816,29,1
3516,unverified_provider,catalog,critical,4,691,24,1
3517,inactive_spike,account,medium,2,691,14,1
3518,unverified_provider,account,low,1,296,11,0
3519,claim_burst,account,low,1,674,24,1
3520,lead_spike,commerce,medium,2,457,25,1
3521,reject_rate,catalog,medium,2,198,8,0
3522,inactive_spike,catalog,medium,2,490,5,0
3523,lead_spike,commerce,medium,2,92,20,1
3524,other,claims,low,1,5,1,1
3525,stale_pending_policies,commerce,high,3,165,23,1
3526,rejected_claims_volume,commerce,low,1,880,11,0
3527,duplicate_email,claims,medium,2,478,26,1
3528,reject_rate,catalog,high,3,742,25,1
3529,unverified_provider,account,critical,4,298,27,1
3530,other,account,medium,2,29,11,0
3531,inactive_spike,account,medium,2,253,7,0
3532,rejected_claims_volume,commerce,high,3,27,21,1
3533,rejected_claims_volume,claims,low,1,249,10,0
3534,unverified_provider,catalog,critical,4,362,12,1
3535,claim_burst,account,high,3,28,28,1
3536,pending_purchases,commerce,medium,2,69,25,1
3537,duplicate_email,commerce,high,3,728,16,1
3538,lead_spike,claims,low,1,199,22,1
3539,rejected_claims_volume,claims,high,3,553,12,1
3540,duplicate_email,account,medium,2,18,23,1
3541,lead_spike,claims,medium,2,332,25,1
3542,unverified_provider,account,high,3,628,10,1
3543,unverified_provider,catalog,critical,4,186,21,1
3544,stale_pending_policies,catalog,medium,2,746,4,0
3545,stale_pending_policies,catalog,medium,2,884,12,1
3546,stale_pending_policies,claims,medium,2,720,13,1
3547,duplicate_email,account,low,1,215,27,1
3548,unverified_provider,account,medium,2,30,10,0
3549,pending_purchases,account,high,3,772,15,1
3550,lead_spike,claims,medium,2,92,11,0
3551,stale_pending_policies,claims,critical,4,791,12,0
3552,reject_rate,catalog,critical,4,450,24,1
3553,claim_burst,claims,high,3,622,20,1
3554,reject_rate,catalog,high,3,346,27,1
3555,claim_burst,commerce,high,3,166,21,1
3556,lead_spike,catalog,high,3,743,20,1
3557,inactive_spike,commerce,medium,2,622,14,0
3558,unverified_provider,catalog,low,1,687,6,0
3559,reject_rate,commerce,critical,4,571,15,1
3560,reject_rate,account,low,1,855,16,1
3561,inactive_spike,account,low,1,35,4,1
3562,inactive_spike,account,medium,2,11,14,1
3563,claim_burst,catalog,low,1,279,11,1
3564,unverified_provider,account,high,3,225,17,1
3565,reject_rate,catalog,low,1,531,14,0
3566,stale_pending_policies,catalog,medium,2,804,15,1
3567,other,catalog,critical,4,700,10,1
3568,claim_burst,catalog,critical,4,678,10,1
3569,pending_purchases,claims,high,3,515,24,1
3570,stale_pending_policies,commerce,medium,2,41,12,1
3571,pending_purchases,commerce,medium,2,33,17,1
3572,rejected_claims_volume,claims,critical,4,19,19,1
3573,inactive_spike,account,medium,2,31,6,1
3574,pending_purchases,commerce,low,1,44,30,1
3575,inactive_spike,commerce,critical,4,7,15,1
